nome,UF,partido,votos,total_despesa,quantidade_doadores,quantidade_despesas,recursos_de_pessoas_juridicas,recursos_de_partidos,recursos_de_pessoas_físicas,recursos_proprios,idade,sexo,grau,prop_doacoes_pj,prop_doacoes_pf,prop_doacoes_partido,prop_recursos_proprios,total_votos_uf,votos_prop
STEPAN NERCESSIAN,RJ,PPS,24330,807291.99,8,150,115e3,19900,1e5,0,60,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,0.1424515558490801,0.12387091812963485,0.024650312707797335,0,12141145,0.002003929612898948
PAULO ALBERTO LIMA VIANA,CE,PSOL,463,1300,3,3,0,0,1e3,0,49,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,0,0.7692307692307693,0,0,6271554,7.382540276301535e-5
SUZETTE REGINA MOD SAAD,SP,PHS,323,593,1,6,0,0,0,0,55,FEMININO,ENSINO MÉDIO COMPLETO,0,0,0,0,31998432,1.0094244617986281e-5
VERA LUCIA CORACINI ZANELLO,PR,PV,216,1565.46,4,6,0,896.46,300,0,59,FEMININO,ENSINO MÉDIO COMPLETO,0,0.19163696293741136,0.5726495726495726,0,7865950,2.7460128782918782e-5
ANGELINA TOMAZ DA SILVA BRITO,PR,PSDC,485,1756.64,1,3,0,0,0,0,32,FEMININO,ENSINO MÉDIO COMPLETO,0,0,0,0,7865950,6.165815953572042e-5
EUDES GOMES DA COSTA,AP,PSOL,1698,1300,2,2,0,0,1300,0,40,MASCULINO,ENSINO MÉDIO COMPLETO,0,1,0,0,455514,0.0037276571082337753
CONCEIÇÃO CORREA MEDEIROS,AP,PDT,7443,172795.1,7,72,156824,0,2e4,0,63,FEMININO,SUPERIOR COMPLETO,0.9075720318458104,0.11574402283398082,0,0,455514,0.016339783189978793
ANDRÉ DOS SANTOS FIUZA,RJ,PV,750,2984.6,4,7,0,0,1700,1200,34,MASCULINO,SUPERIOR COMPLETO,0,0.5695905648998191,0,0.4020639281645782,12141145,6.177341593399964e-5
ESTER LEMOS CAMPOS BOTELHO,MG,SD,191,208.86,2,2,0,0,200,0,20,FEMININO,ENSINO MÉDIO COMPLETO,0,0.9575792396820836,0,0,15248681,1.2525673532025491e-5
JOSIAS BEREDAS CARDOZO,ES,PT do B,1921,11980.05,6,41,0,424,5497.89,1703.16,47,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.4589204552568646,0.03539217282064766,0.14216635155946764,2653536,7.239396789792941e-4
VICENTE DINAERTI CARVALHO,MG,PSDB,329,5279.25,2,4,0,5069.25,0,0,71,MASCULINO,ENSINO MÉDIO INCOMPLETO,0,0,0.960221622389544,0,15248681,2.157563660752035e-5
ROSANA DA SILVA,RJ,PC do B,9881,99971.93,39,51,0,0,83100,16200,51,FEMININO,SUPERIOR COMPLETO,0,0.8312333271949437,0,0.16204548616796735,12141145,8.138441637918005e-4
GEZIEL RAMOS SILVA,MG,PEN,1467,5350.89,7,42,0,0,1350,3906.19,49,MASCULINO,SUPERIOR COMPLETO,0,0.25229447811485567,0,0.7300075314573837,15248681,9.62050422590649e-5
ALEXANDRE GONÇALVES QUARESMA,MG,PV,930,270.6,1,1,0,0,0,0,44,MASCULINO,SUPERIOR COMPLETO,0,0,0,0,15248681,6.0988881595726216e-5
RICARDO WAGNER MARTINS CRUZ,RN,PP,3517,62120,10,26,0,15e3,12920,0,48,MASCULINO,SUPERIOR COMPLETO,0,0.20798454603992272,0.24146812620734062,0,2327451,0.001511095185247724
MANOEL CAVALCANTE FERREIRA,RJ,DEM,1323,12354.3,3,21,0,0,1160,0,58,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.09389443351707503,0,0,12141145,1.0896830570757536e-4
MARIA DAS DORES VELOSO DA SILVA,RJ,PEN,261,2985,1,3,0,2985,0,0,60,FEMININO,ENSINO MÉDIO COMPLETO,0,0,1,0,12141145,2.1497148745031874e-5
ANA CLAUDIA DOS SANTOS SOUZA,GO,PSDC,490,615.48,3,6,0,0,80,0,41,FEMININO,SUPERIOR COMPLETO,0,0.12997985312276597,0,0,4331733,1.1311869868249036e-4
ROBERTO RAMALHO TAVARES,SP,PRB,14651,83180.4,36,93,20775.16,0,33250,1e4,54,MASCULINO,SUPERIOR COMPLETO,0.24976028006597709,0.3997335910863617,0,0.1202206288981539,31998432,4.578661854430867e-4
MARCELO FEITOSA DE ARAÚJO,AC,PT,1025,29950,3,12,5e3,0,0,8e3,41,MASCULINO,ENSINO MÉDIO COMPLETO,0.1669449081803005,0,0,0.2671118530884808,506724,0.0020227974202919143
SONIA CRISTINA PORTELLA DE SANTO ANTONIO,RJ,PMN,231,1202.5,2,3,0,1e3,0,0,51,FEMININO,SUPERIOR COMPLETO,0,0,0.8316008316008316,0,12141145,1.9026212107671888e-5
EDSON MANOEL DOS SANTOS,PR,PHS,1909,23252.41,5,20,0,0,7020,5500,49,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,0,0.30190418971624877,0,0.23653462157255958,7865950,2.4269160114162943e-4
BRUNA SPAGNOL,PR,PV,200,758.17,3,6,0,0,300,0,21,FEMININO,SUPERIOR INCOMPLETO,0,0.39568962106123956,0,0,7865950,2.5426045169369242e-5
FABIO ALEXANDRE SIMÕES LEITE,RJ,PRTB,9256,16507.36,6,23,0,0,16320,250,34,MASCULINO,SUPERIOR COMPLETO,0,0.9886499113122873,0,0.015144759670837735,12141145,7.623663171801342e-4
CARLOS LEONARDO WIENKE,RS,PSDB,2823,46659.88,1,46,0,0,0,46659.88,77,MASCULINO,SUPERIOR COMPLETO,0,0,0,1,8392033,3.363904789220919e-4
JOSÉ CARLOS BORGO,SP,PDT,4301,44565.52,15,66,510.96,0,15809,6328.77,61,MASCULINO,SUPERIOR INCOMPLETO,0.011465366049807116,0.3547361278405368,0,0.14201046010458312,31998432,1.344128362289752e-4
JUSMARI TEREZINHA DE SOUZA OLIVEIRA,BA,PSD,56206,87922.81,5,49,0,0,42e3,15e3,51,FEMININO,SUPERIOR COMPLETO,0,0.4776917389241768,0,0.17060419247292027,10185417,0.005518281676636313
CAROLINE BELLAGUARDA DE AZEVEDO,SC,PCB,858,2959.55,1,13,0,0,0,0,29,FEMININO,SUPERIOR INCOMPLETO,0,0,0,0,4859324,1.7656776950868063e-4
MARCO ANTONIO MORAES GONÇALVES,RJ,PRTB,2841,2118.5,2,16,0,0,0,750,46,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,0,0.35402407363700733,12141145,2.339976995579906e-4
MARIA DO CÉU REIS DE GOUVEIA,SP,PMDB,2123,1230,1,1,0,1230,0,0,64,FEMININO,ENSINO FUNDAMENTAL COMPLETO,0,0,1,0,31998432,6.634700100304915e-5
DENISE FORCHETTI TIGRE CAETANO,SP,PT,6016,25480,3,38,0,0,0,310,47,FEMININO,SUPERIOR COMPLETO,0,0,0,0.01216640502354788,31998432,1.880092124514101e-4
FRANCISCA CLEMENTINO DE SOUSA,SP,PTN,226,500,3,3,0,300,200,0,34,FEMININO,SUPERIOR COMPLETO,0,0.4,0.6,0,31998432,7.062846079457894e-6
RIGLER DA COSTA ARAGÃO,PA,PSOL,1954,4232.5,5,13,0,790,450,2570,34,MASCULINO,SUPERIOR COMPLETO,0,0.10632014176018902,0.18665091553455404,0.607206142941524,5188450,3.7660573003498154e-4
NADJARA LIMA REGIS,BA,PSB,8394,33651.63,4,16,0,3e3,990,1281.38,37,FEMININO,SUPERIOR COMPLETO,0,0.029419080145597704,0.08914872771393244,0.03807779890602625,10185417,8.24119424860072e-4
EFRAIM BUENO DE MORAES,PR,PTB,24910,181667.78,26,517,37599,15e3,50979.12,68490,49,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,0.20696570410008863,0.28061728942798775,0.08256830132453867,0.3770068638478436,7865950,0.0031668139258449394
MARIA DE FATIMA COSTA,MG,PTN,24,4205,2,2,0,4e3,0,0,49,FEMININO,LÊ E ESCREVE,0,0,0.9512485136741974,0,15248681,1.5739066218251927e-6
URZENI DA ROCHA FREITAS FILHO,RR,PSD,5156,217533.6,16,95,0,100745.02,45650,72100,56,MASCULINO,SUPERIOR COMPLETO,0,0.20985263885670993,0.463123949587558,0.3314430506367752,299558,0.017212025717891027
MARCOS ANTONIO DA SILVA,PE,PSOL,1656,7460,3,8,0,5460,2e3,0,44,MASCULINO,SUPERIOR COMPLETO,0,0.2680965147453083,0.7319034852546917,0,6356307,2.605286371473247e-4
DILZA MIEKO MURAMOTO SHIROMA,SP,PEN,2162,454.4,2,4,0,0,450,2.2,59,FEMININO,SUPERIOR COMPLETO,0,0.9903169014084507,0,0.004841549295774648,31998432,6.75658107247255e-5
MARCOS ROGÉRIO DE CAMPOS CAMARGO,SP,PRB,11407,391325.65,27,704,50500,0,232100,108296.48,43,MASCULINO,SUPERIOR COMPLETO,0.12904853029695343,0.5931121560776811,0,0.27674260555115665,31998432,3.5648621782467343e-4
CESAR HANNA HALUM,TO,PRB,46119,759667.55,69,320,345685,26e4,84e3,31450,60,MASCULINO,SUPERIOR COMPLETO,0.4550477376584007,0.11057468493948437,0.3422549771936421,0.04139968858746171,996887,0.046263016771208774
HUMBERTO LOPES CEDRAZ,BA,PEN,11624,78027.06,5,103,39900,0,1e3,37127.06,64,MASCULINO,SUPERIOR INCOMPLETO,0.5113610585865981,0.012816066631243059,0,0.4758228747821589,10185417,0.0011412394799348911
SERGIO SEBASTIÃO FERNANDES,CE,PRP,350,600,2,2,0,0,600,0,63,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,0,1,0,0,6271554,5.5807539885648756e-5
JOSÉ NAPOLEÃO BONAPARTE MAIA RODRIGUES,SC,PTN,319,8e3,1,11,0,8e3,0,0,54,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,1,0,4859324,6.56469912275864e-5
ARLEM SPENCER SCORSATO,SP,PMN,528,608,2,4,0,408,0,200,38,MASCULINO,SUPERIOR COMPLETO,0,0,0.6710526315789473,0.32894736842105265,31998432,1.650080853961844e-5
EDNA REGIA SALES PINHEIRO,RN,PSD,155,1474,2,2,0,0,1474,0,42,FEMININO,SUPERIOR COMPLETO,0,1,0,0,2327451,6.659646110702223e-5
JOSE MARIO SCHREINER,GO,PSD,71832,2117751.37,75,1473,1389e3,29975,369249.81,329880,53,MASCULINO,SUPERIOR COMPLETO,0.6558843590784691,0.1743593772294431,0.014154163904519158,0.15576899378891676,4331733,0.01658273951787887
ROBSON GOMES SILVA,MG,PCO,3306,967.42,1,4,0,967.42,0,0,37,MASCULINO,SUPERIOR COMPLETO,0,0,1,0,15248681,2.1680563715642027e-4
HERMINIO BARRETO,MT,PR,49321,1052520.44,102,971,0,4e5,358928,270500,65,MASCULINO,SUPERIOR COMPLETO,0,0.341017605320805,0.38004012539651966,0.25700213479939643,2189703,0.022524059198895923
EDCHARLES ALVINO DE OLIVEIRA,BA,PEN,254,800,1,2,0,0,0,810,44,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,0,0,0,1.0125,10185417,2.493761423808176e-5
FRANCISCO ENILSON DE SOUSA SOARES,CE,PR,2422,2248,3,5,0,0,1448,800,36,MASCULINO,SUPERIOR COMPLETO,0,0.6441281138790036,0,0.35587188612099646,6271554,3.861881760086894e-4
JORIELSON BRITO NASCIMENTO,AP,PRP,4818,35793.16,39,18,0,4e3,24100,1200,34,MASCULINO,SUPERIOR COMPLETO,0,0.6733130017020011,0.1117531953032367,0.03352595859097101,455514,0.01057706239544778
MESSIAS WILSON DE MEDEIROS CURSINO,AM,PMDB,16089,124578.72,8,188,1e4,0,11074,10500,57,MASCULINO,SUPERIOR COMPLETO,0.08027053095424323,0.08889158597872895,0,0.08428405750195539,2226891,0.007224870907466957
CLARISSA BARROS ASSED MATHEUS DE OLIVEIRA,RJ,PR,335061,930486.32,127,286,0,787836.72,76e3,10,32,FEMININO,SUPERIOR COMPLETO,0,0.08167771880837539,0.8466935010930629,1.074706826425992e-5,12141145,0.02759715002168247
RUI SILVA DOS SANTOS,PA,PSOL,416,3265,4,5,0,790,2e3,0,52,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.6125574272588055,0.24196018376722817,0,5188450,8.017808786824582e-5
ADONIS LOPES DE OLIVEIRA,RJ,PSD,4353,17222,5,18,3585,0,11550,2087,51,MASCULINO,SUPERIOR COMPLETO,0.20816397630937172,0.6706538148879341,0,0.12118220880269423,12141145,3.5853290608093386e-4
BRUNO CARLOS ANDRADE DA CRUZ,PA,SD,8441,26930.83,23,41,0,5e3,13800,4e3,27,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.5124238651389503,0.18566082070251824,0.1485286565620146,5188450,0.0016268827877304398
ANTONIO CARLOS LUCAS,RJ,PSL,343,1905,1,2,0,1905,0,0,54,MASCULINO,SUPERIOR COMPLETO,0,0,1,0,12141145,2.82510422204825e-5
ROGÉRIO MIRANDA,RR,PROS,115,2290.04,3,3,0,1490.04,800,0,65,MASCULINO,ENSINO MÉDIO INCOMPLETO,0,0.34933887617683534,0.6506611238231647,0,299558,3.8389894444481535e-4
JOVITA JOSE ROSA,DF,PDT,4221,21820.94,70,38,0,2700,14997.5,125,54,FEMININO,SUPERIOR COMPLETO,0,0.6872985306774135,0.12373435791492027,0.005728442496061123,1897677,0.002224298444888145
LILIAN BLECH HAMAOUI,SP,PMDB,191,11203.55,4,7,0,4220.55,800,0,53,FEMININO,SUPERIOR COMPLETO,0,0.07140593829634358,0.3767154160957911,0,31998432,5.969042483081671e-6
CARLITO MERSS,SC,PT,37167,331627.77,22,177,212358.98,0,84293.13,32770.66,59,MASCULINO,SUPERIOR COMPLETO,0.6403534299917043,0.25417995000840854,0,0.09881759902073341,4859324,0.007648594742807847
JORGE SANTANA DE AZEREDO,RJ,PR,15944,131478.7,40,127,2e3,0,105381.49,22847.21,54,MASCULINO,ENSINO MÉDIO COMPLETO,0.01521158940573644,0.8015099784223604,0,0.17377118879331782,12141145,0.0013132204582022536
JAIR DEL SANTO,MT,PHS,413,1448,2,2,0,0,1448,0,51,MASCULINO,ENSINO MÉDIO COMPLETO,0,1,0,0,2189703,1.8861005350953987e-4
CARLA RODRIGUES RUAS,RJ,PDT,107,5197.5,5,12,0,2e3,700,0,50,FEMININO,ENSINO MÉDIO COMPLETO,0,0.13468013468013468,0.3848003848003848,0,12141145,8.81300733991728e-6
RADAMÉS LATTARI FILHO,RJ,PSB,5745,5022,4,13,0,0,4602,0,57,MASCULINO,SUPERIOR COMPLETO,0,0.9163679808841099,0,0,12141145,4.731843660544372e-4
ALEXANDRE MORATO DE SALES,SP,PEN,1369,745,2,2,0,0,0,600,32,MASCULINO,SUPERIOR INCOMPLETO,0,0,0,0.8053691275167785,31998432,4.2783346383972815e-5
ANTONIO LUIZ PARANHOS RIBEIRO LEITE DE BRITO,BA,PTB,159840,1293129.63,6,256,3e4,1149487,0,102800,45,MASCULINO,SUPERIOR COMPLETO,0.02319953027447063,0,0.8889186152203473,0.07949705707385268,10185417,0.0156930246449409
ALAN SOUSA ANDRADE,RR,PMN,2676,32012.91,4,9,0,27494.51,4500,30,33,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.14056828948071262,0.8588569424022995,9.371219298714175e-4,299558,0.008933161524646313
ANTONIO DA CONCEIÇÃO COSTA FERREIRA,MA,PSC,22862,244336.05,13,91,0,139318.75,26650,28500,75,MASCULINO,SUPERIOR COMPLETO,0,0.10907109286574782,0.5701931827088144,0.11664263214535883,4497336,0.005083453849123125
LUIS AMARO PRESTES DE OLIVEIRA,RS,PSC,20909,9328,6,34,0,0,8078,1250,42,MASCULINO,ENSINO MÉDIO INCOMPLETO,0,0.8659948542024014,0,0.13400514579759862,8392033,0.0024915297640035494
PAULO ROBERTO GOMES MANSUR,SP,PRB,31301,1889061.88,8,1872,73e4,0,50022,162419.64,63,MASCULINO,SUPERIOR COMPLETO,0.3864351971360515,0.026479810179643244,0,0.08597899397557057,31998432,9.782041820049182e-4
LUCAS DE OLIVEIRA,SC,PSDB,13191,36914.05,5,56,0,0,30243,6e3,33,MASCULINO,SUPERIOR INCOMPLETO,0,0.8192815472699418,0,0.16253973757959367,4859324,0.0027145751137401006
REGINA ANGELA RISSI,RJ,PR,560,4725,3,4,0,2125,200,0,54,FEMININO,ENSINO MÉDIO COMPLETO,0,0.042328042328042326,0.4497354497354497,0,12141145,4.612415056405306e-5
MAURICIO VALLE SALLES,MG,PV,567,4630.6,3,3,0,4e3,360,0,65,MASCULINO,SUPERIOR COMPLETO,0,0.07774370491944887,0.863818943549432,0,15248681,3.718354394062017e-5
MARCELO DOS SANTOS MONTEIRO,RJ,PV,2546,1942,3,4,0,0,1492,0,54,MASCULINO,SUPERIOR INCOMPLETO,0,0.768280123583934,0,0,12141145,2.097001559572841e-4
CLAUDIO ROBERTO NAVA,SP,PSL,3374,88209,5,20,0,2060,4500,9600,51,MASCULINO,SUPERIOR COMPLETO,0,0.05101520253035405,0.02335362604722874,0.10883243206475529,31998432,1.0544266669066784e-4
ANTONIO OLIBONI,MG,PSC,37136,1656347.49,8,1039,69e3,848200,480,54e4,57,MASCULINO,SUPERIOR COMPLETO,0.04165792529440788,2.8979426291762003e-4,0.5120906120973444,0.32601854578232253,15248681,0.0024353581795041814
LIRO DE SOUSA MAIA,SP,PTB,4755,45593.95,6,49,0,22343.75,9e3,13e3,58,MASCULINO,SUPERIOR COMPLETO,0,0.19739461046915216,0.490059536407791,0.285125548455442,31998432,1.486010314505411e-4
VERLANE SCHERER JURIQUE,RS,PSDB,2640,9652.7,3,11,0,6250,502.7,0,52,FEMININO,ENSINO MÉDIO COMPLETO,0,0.052078693008173874,0.6474872315517938,0,8392033,3.1458408230758866e-4
MARIA AUXILIADORA MARTINS,MS,PSB,257,19122.84,1,12,0,0,0,0,44,FEMININO,SUPERIOR INCOMPLETO,0,0,0,0,1818937,1.412913146524591e-4
JOSÉ FRANCISCO DE LIMA,AL,DEM,2273,4308.94,2,6,0,0,0,1239.9,60,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,0,0,0,0.2877505836702299,1995727,0.0011389333310618136
FRANCISCO DAS CHAGAS ALCANTARA MACEDO,CE,PP,8453,37850.21,3,39,0,0,11e3,27e3,59,MASCULINO,SUPERIOR COMPLETO,0,0.2906192594440031,0,0.7133381822716439,6271554,0.001347831813295397
LUCAS BONI MAROSTICA,RS,PSOL,5806,12795.62,5,26,0,0,10031.75,2800,24,MASCULINO,SUPERIOR INCOMPLETO,0,0.7839987433199798,0,0.21882487913833013,8392033,6.918466598022196e-4
VALMIR DOS SANTOS SILVA,CE,PSD,986,3748.4,6,12,0,0,3700,50,46,MASCULINO,SUPERIOR INCOMPLETO,0,0.987087824138299,0,0.013339024650517554,6271554,1.572178123635705e-4
DEJAIR DIAS DA SILVA,SP,PEN,2117,15045.36,7,22,0,0,10460.36,3200,41,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,0,0.6952548825684464,0,0.2126901582946503,31998432,6.615949181509894e-5
CILENE GADELHA BERNARDINO,SP,PSTU,112,642.63,1,6,0,642.63,0,0,42,FEMININO,SUPERIOR COMPLETO,0,0,1,0,31998432,3.500171508403912e-6
DESYREE CORREA,ES,PC do B,370,5213.75,4,7,0,0,1300,0,30,FEMININO,ENSINO MÉDIO COMPLETO,0,0.24934068568688564,0,0,2653536,1.3943658574822425e-4
LUCILAINE DOS SANTOS BARRETO,RJ,PSDB,686,400,1,2,0,400,0,0,21,FEMININO,ENSINO MÉDIO COMPLETO,0,0,1,0,12141145,5.6502084440965e-5
JAILTON SANTOS COSTA,AL,PRTB,3227,5530,2,5,0,1e3,0,4530,47,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,0.18083182640144665,0.8191681735985533,1995727,0.0016169546235532215
PAULO SAVIO DE ALMEIDA JUNIOR,PE,PSDC,3727,42917.62,8,16,10380,8837.62,7300,16400,27,MASCULINO,SUPERIOR COMPLETO,0.24185870511924937,0.17009330899523317,0.2059205519784182,0.3821274339070992,6356307,5.86346757637729e-4
MEIRE ROSE NUNES ALVES,AL,PR,80,2224,2,2,0,0,2224,0,37,FEMININO,SUPERIOR COMPLETO,0,1,0,0,1995727,4.008564297621869e-5
WALLACE MACEDO NICOTTE,RJ,PT do B,2717,2625,3,3,0,0,500,1005,46,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.19047619047619047,0,0.38285714285714284,12141145,2.23784494790236e-4
JORGE ANTONIO COELHO DE MELLO,SP,PEN,7688,46883.54,22,62,10400,0,19400,3e3,48,MASCULINO,SUPERIOR COMPLETO,0.2218262528810751,0.4137912794127747,0,0.0639883421772332,31998432,2.4026177282686852e-4
LUIZ FERNANDO VAZ,RJ,PR,5051,13675.5,6,16,0,0,1e4,3690,62,MASCULINO,SUPERIOR COMPLETO,0,0.7312346897736829,0,0.26982560052648896,12141145,4.160233651768429e-4
JOAO CARLOS BACELAR BATISTA,BA,PTN,95158,382648.23,36,129,3e4,105056,87098,16e4,57,MASCULINO,SUPERIOR COMPLETO,0.07840098985953757,0.2276189804928668,0.27454981302278597,0.4181386125842004,10185417,0.009342572817588126
JORGE EDUARDO ALVES,RJ,PHS,220,7130,3,4,0,0,6e3,0,55,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.8415147265077139,0,0,12141145,1.812020200730656e-5
CRISTOVAO JOSE FONTES DE SOUSA JUNIOR,SE,PDT,1621,11913.41,2,22,0,10200,0,0,43,MASCULINO,SUPERIOR COMPLETO,0,0,0.8561780380260564,0,1454165,0.0011147290713227178
CARLOS EDUARDO XAVIER MARUN,MS,PMDB,91816,1624640.97,22,646,75e4,65e4,28500,20491,53,MASCULINO,SUPERIOR COMPLETO,0.4616404570912674,0.01754233736946816,0.4000883961457651,0.012612632808342879,1818937,0.05047783403163496
ELISANGELA DOS SANTOS ARAUJO,BA,PT,31503,191057.54,17,148,115e3,1e4,31300,1e4,41,FEMININO,ENSINO FUNDAMENTAL COMPLETO,0.6019129106341472,0.16382499219868527,0.05234025309862149,0.05234025309862149,10185417,0.0030929514226074395
CLEBER ADRIANO DE FARIA,SP,PTC,718,1576.25,4,4,0,145,700,0,46,MASCULINO,SUPERIOR COMPLETO,0,0.44409199048374304,0.09199048374306107,0,31998432,2.2438599491375078e-5
BRAZ PAULINO DA SILVA,RJ,PSL,1231,18776.72,6,20,0,0,7315,10100,71,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,0,0.38957815848561406,0,0.5379001231311965,12141145,1.0139076668633806e-4
DANIEL CALDEIRA MATEUS,SP,PSL,4510,62e3,5,36,33e3,0,29e3,0,63,MASCULINO,SUPERIOR COMPLETO,0.532258064516129,0.46774193548387094,0,0,31998432,1.4094440627590753e-4
DOMINGOS BARBOSA CAMPELO,MA,PDT,302,3500,1,1,0,0,0,3500,57,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,0,1,4497336,6.715086442284944e-5
HENRI HAJIME SATO,SP,PMDB,3756,19301.48,4,16,3e3,13801.48,2500,0,53,MASCULINO,SUPERIOR COMPLETO,0.15542849563867642,0.12952374636556369,0.7150477579957599,0,31998432,1.1738075165683118e-4
ANTONIO CARLOS SALES DA SILVA,RJ,PSB,1008,1162.45,2,10,0,0,235,950,47,MASCULINO,SUPERIOR INCOMPLETO,0,0.20215923265516797,0,0.8172394511591896,12141145,8.302347101529551e-5
CLESIO MUCIO DRUMOND FILHO,MG,PSB,2217,6795,5,15,400,0,0,2060,23,MASCULINO,SUPERIOR COMPLETO,0.05886681383370125,0,0,0.3031640912435614,15248681,1.4538962419110218e-4
LORRAYNE SILVEIRA DOS SANTOS,ES,PTB,250,1300,1,2,1305,0,0,0,23,FEMININO,ENSINO MÉDIO INCOMPLETO,1.0038461538461538,0,0,0,2653536,9.421390928934071e-5
MARCELO DE OLIVEIRA,GO,PSC,12944,61006.91,3,39,0,0,8e3,51966.51,41,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.13113268644486337,0,0.8518135076829821,4331733,0.0029881804811146026
WASHINGTON JOSÉ PESSOA FURTADO RODRIGUES DINIZ,PB,PV,1068,5073.25,2,9,0,0,0,210,59,MASCULINO,SUPERIOR COMPLETO,0,0,0,0.041393583994480856,2835882,3.766024115248801e-4
WILSON SIMÕES LUZ,RJ,PT,181,22944.18,2,24,0,3500,0,19444.22,73,MASCULINO,SUPERIOR COMPLETO,0,0,0.15254413101710323,0.8474576123443941,12141145,1.4907984378738578e-5
CARLOS EDUARDO SZULCSEWSKI,RS,PSDB,22839,219021.76,61,89,15e3,26852,118200,44201,44,MASCULINO,SUPERIOR COMPLETO,0.068486345831574,0.539672405152803,0.12259969055129499,0.20181099814009346,8392033,0.002721509793872355
MARIA JANETE GUEDES BELARMINO,PB,PSOL,95,480,2,2,0,0,480,0,54,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,0,1,0,0,2835882,3.3499278178711246e-5
MARIGISA LIMA DA PAZ,CE,PSB,446,30585.34,2,13,0,19697.52,0,0,46,FEMININO,ENSINO MÉDIO COMPLETO,0,0,0.6440183434285838,0,6271554,7.111475082571242e-5
MARIA DE FATIMA POLITO IVANOFF,RS,PPS,530,199,1,1,0,0,0,200,24,FEMININO,SUPERIOR COMPLETO,0,0,0,1.0050251256281406,8392033,6.315513773599317e-5
JOÃO OTÁVIO CARDOSO AMANTE,SC,PSOL,937,114.5,1,1,0,0,0,0,48,MASCULINO,SUPERIOR INCOMPLETO,0,0,0,0,4859324,1.92825174859713e-4
JOSÉ CARLOS OCTAVIANI,SP,PMDB,34981,124738.81,24,86,54900,6181.24,25224.41,0,55,MASCULINO,ENSINO MÉDIO COMPLETO,0.44011963878763954,0.20221781817543394,0.04955346295190727,0,31998432,0.0010932098172810468
ELSE ANGELICA FELIPE DE PAULA,SP,PSTU,160,1238.54,3,15,0,565.59,0,0,30,FEMININO,SUPERIOR COMPLETO,0,0,0.45665864647084475,0,31998432,5.000245012005588e-6
MARIA DO CARMO ROCHA MENDOZA,SP,PTB,594,6553.16,4,12,0,2343.75,500,0,55,FEMININO,ENSINO MÉDIO COMPLETO,0,0.07629906793058616,0.35765188092462263,0,31998432,1.8563409607070747e-5
ARTHUR DE OLIVEIRA MAIA DA SILVA,BA,SD,95698,3792396.11,17,316,157e4,2123210,0,0,50,MASCULINO,SUPERIOR COMPLETO,0.4139862911102923,0,0.5598597663364864,0,10185417,0.009395589792739953
JUVENIL REIS DOS SANTOS,RJ,PR,6718,415200,4,453,100,4e5,15100,0,64,MASCULINO,ENSINO MÉDIO COMPLETO,2.4084778420038535e-4,0.03636801541425819,0.9633911368015414,0,12141145,5.533250776594795e-4
JOAO AUGUSTO BARBOSA DE LIMA,SP,PRP,2923,572.4,3,6,0,0,0,400,74,MASCULINO,SUPERIOR COMPLETO,0,0,0,0.6988120195667366,31998432,9.134822606307709e-5
JOSÉ FERREIRA DA SILVA JÚNIOR,CE,PRTB,453,2005.51,3,3,0,0,1448,0,50,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.7220108600804783,0,0,6271554,7.223090162342539e-5
EDSON LOPES DO NASCIMENTO,RJ,PSC,1408,5055,1,7,0,0,0,0,67,MASCULINO,SUPERIOR COMPLETO,0,0,0,0,12141145,1.1596929284676198e-4
RUY ENGLER NORONHA DE MELLO,RS,PPS,2329,59433.52,13,45,0,0,32433.52,0,66,MASCULINO,SUPERIOR COMPLETO,0,0.5457109052265456,0,0,8392033,2.775251241266568e-4
NATHALIE POSSETTI SARPE,SP,PV,2044,73621.5,6,36,68338.7,0,5e3,0,21,FEMININO,ENSINO MÉDIO COMPLETO,0.9282437874805594,0.0679149433249798,0,0,31998432,6.387813002837139e-5
JOSIMAR PERES SALES,SP,PRB,1236,9477.24,10,28,0,0,4157.5,2100,27,MASCULINO,SUPERIOR INCOMPLETO,0,0.4386825700309373,0,0.22158349899337781,31998432,3.862689271774317e-5
